unified_id,source_file,type,price,area,bedrooms,bathrooms,city,region,address,level,furnished,rent,lat,lng
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_853,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,45000.0,121.0,,,cairo,Phase 7,"المرحله السابعه, إمتداد الرحاب",,,,30.072,31.506
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_854,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,30000.0,120.0,,,cairo,Northern 90th St.,New cairo ,,,,30.021,31.43
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_855,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,25000.0,85.0,,,cairo,Madinaty - B 11,"مدينتي - بي 11, المنطقه الحاديه عشر عمارات",,,,30.0759386,31.6584122
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_856,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,40000.0,200.0,,,cairo,Abd El Baset Abd El Samad St.,بالتجمع الاول على شارع رئيسي ,,,,30.062697188004233,31.455153076822175
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_857,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,30000.0,200.0,,,cairo,The Fourth Area - Lotus North,اللوتس,,,,30.034139172384,31.519265323659
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_858,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,18000.0,150.0,,,cairo,Arabeya Compound,التجمع الخامس ,,,,30.017,31.479
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_859,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,75000.0,160.0,,,cairo,Lake View Residence - El Hazek,ليك فيو,,,,30.024344232386,31.53848497197
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_860,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,45000.0,160.0,,,cairo,Talaat Mostafa St,الرحاب ,,,,30.059004042315,31.484374998836
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_861,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,75000.0,170.0,,,cairo,Cairo Festival City Mall - CFC ,"Furnished 3-Bedroom Apartment for Rent in Cairo Festival City, New Cairo",,,,30.027654732367626,31.41183316300157
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_862,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,100000.0,160.0,,,cairo,West Golf Compound - El Tayebi,"كمبوند ويست جولف - الطيبي, كمبوند بالتجمع الخامس",,,,29.992259,31.394763
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_863,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,35000.0,225.0,,,cairo,Lotus South,التجمع الخامس ,,,,30.018,31.521
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_864,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,12000.0,95.0,,,alexandria,El Asafra,العصافره,,,,31.273,30.002
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_865,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,50000.0,130.0,,,cairo,Manial,المنيل,,,,30.028,31.226
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_866,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,65000.0,144.0,,,cairo,Lake View Residence - El Hazek,lake view residence,,,,30.024344232386,31.53848497197
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_867,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,35000.0,200.0,,,cairo,El Mostashareen Compound,"كمبوند المستشارين , كمبوند بالتجمع الخامس",,,,30.0082883,31.4787159
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_868,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,60000.0,200.0,,,cairo,Omar Makram Street,"شارع عمر مكرم, النرجس 8",,,,30.00277789,31.46449502
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_869,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,40000.0,170.0,,,cairo,Jayd Compound - Secon,جايد,,,,30.0657023,31.5194619
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_870,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,40000.0,122.0,,,cairo,Hadayek El Mohandiseen,كمبوند حدرائق المهندسين الشيخ زايد,,,,30.028,30.994
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_871,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,30000.0,143.0,,,cairo,Madinaty - B 12,مدينتى ,,,,30.0789041,31.6729458
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_872,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,12000.0,90.0,,,alexandria,Gamal Abdel Nasser St.,ش جمال عبد الناصر,,,,31.251071649544,29.982413649559
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_873,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,25000.0,88.0,,,cairo,Ragab Sons,"أولاد رجب, المنطقه السادسه عمارات",,,,30.079,31.643
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_874,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,100000.0,200.0,,,cairo,Spectrum - Eastown Compound,"سبيكترام - كمبوند ايست تاون, كمبوند ايست تاون - سوديك",,,,30.013223705607494,31.513697800983206
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_875,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,15000.0,90.0,,,alexandria,El Gaish Road,اسكندريه_سيدي بشر,,,,31.269465517466,29.988030195236
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_876,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,33000.0,90.0,,,cairo,Phase 8,"المرحلة الثامنة, الرحاب",,,,30.06371550013044,31.51472613215446
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_877,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,50000.0,280.0,,,cairo,Mohamed Hassanein Heikal St.,مدينة نصر,,,,30.058,31.338
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_878,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,40000.0,180.0,,,cairo,Bashar Ibn Bord St.,المنطقة السادسة مدينة نصر ,,,,30.05813719,31.35225204
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_879,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,100000.0,215.0,,,cairo,Lake View Residence - El Hazek,"ليك فيو ريزيدنس - الحاذق, كمبوند بالتجمع الخامس",,,,30.024344232386,31.53848497197
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_881,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,50000.0,164.0,,,cairo,El Patio Oro Compound - La Vista,"كمبوند الباتيو أورو - لافيستا, كمبوند بالتجمع الخامس",,,,30.027,31.594
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_882,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,85000.0,160.0,,,cairo,Festival Living - Cairo Festival City Compound,cairo festival,,,,30.0340531,31.4039737
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_883,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,40000.0,140.0,,,cairo,Madinaty - B 12,"مدينتي - بي 12, المنطقه الثانيه عشر عمارات",,,,30.0789041,31.6729458
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_884,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,10000.0,130.0,,,alexandria,El Bitash,البيطاش,,,,31.123,29.785
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_885,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,120000.0,210.0,,,cairo,Lake View Residence - El Hazek,"ليك فيو ريزيدنس - الحاذق, كمبوند بالتجمع الخامس",,,,30.024344232386,31.53848497197
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_886,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,45000.0,156.0,,,cairo,Paradise Compound - Al Mohandsen,"كمبوند باراديس - المهندسين, كمبوند بالتجمع الخامس",,,,30.035,31.498
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_887,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,17000.0,160.0,,,alexandria,Miami,ميامي,,,,31.267,29.993
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_888,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,110000.0,193.0,,,cairo,Festival Living - Cairo Festival City Compound,cairo festival,,,,30.0340531,31.4039737
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_889,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,15000.0,150.0,,,alexandria,Camp Cesar,الإسكندرية - كامب شيزار,,,,31.212,29.921
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_890,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,10000.0,110.0,,,cairo,Faisal,فيصل,,,,30.023,31.17
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_891,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,25000.0,130.0,,,cairo,Dar Misr El Andalous,"دار مصر الأندلس, دار مصر",,,,29.969339973894215,31.518195717508206
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_893,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,120000.0,210.0,,,cairo,Lake View Residence - El Hazek,"ليك فيو ريزيدنس - الحاذق, كمبوند بالتجمع الخامس",,,,30.024344232386,31.53848497197
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_894,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,100000.0,170.0,,,cairo,Murad Street / Charles de Gaulle,الجيزة,,,,30.02,31.216
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_895,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,20000.0,150.0,,,gharbia,Tanta City,الغربية,,,,30.787,31.003
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_896,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,6500.0,85.0,,,alexandria,Bianchi,بيانكي,,,,31.126152484307614,29.781427047892066
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_897,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,7000.0,150.0,,,alexandria,Street 43,شاطي النخيل 6 اكتوبر العجمي,,,,31.09026183,29.72435921
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_898,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,45000.0,200.0,,,cairo,Abd El Aziz Al Saud St.,المنيل,,,,30.02504459430263,31.22353281800315
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_899,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,20000.0,140.0,,,cairo,Saqr Koraysh St.,"شارع صقر قريش, شيراتون",,,,30.104,31.375
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_900,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,26000.0,180.0,,,dakahlia,El-Gaish St,شقة مفروشة للايجار سوبر لوكس في شارع الجيش الرئيسي في المنصورة,,,,31.037907037165,31.394631229341
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_901,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,115000.0,220.0,,,cairo,Boulevard Residence Mivida,mivida boulevard,,,,30.010861899984,31.542700379068
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_902,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,75000.0,148.0,,,cairo,Azad Compound - Tameer,ازاد,,,,30.014,31.507
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_903,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,26000.0,125.0,,,cairo,Ashgar Darna Compound - M Squared,اشجار دارنا,,,,29.982,31.323
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_904,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,20000.0,120.0,,,cairo,El Haram St.,"شارع الهرم, الهرم",,,,29.999,31.176
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_905,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,40000.0,175.0,,,cairo,El Mostashareen Compound,التجمع الأول كمبوند المستشارين الشمالي,,,,30.0082883,31.4787159
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_906,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,30000.0,180.0,,,cairo,Arabeya Compound,"كمبوند عربية, كمبوند بالتجمع الخامس",,,,30.017,31.479
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_907,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,120000.0,148.0,,,cairo,Mivida Business Park - Mivida Compound,Excellent apartment for rent in Mivida Compound,,,,30.0082823,31.5291601
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_908,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,12000.0,120.0,,,cairo,El Mesaha,"المساحة, الهرم",,,,30.008,31.193
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_909,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,35000.0,120.0,,,cairo,Saqr Koraysh St.,"شارع صقر قريش, شيراتون",,,,30.104,31.375
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_910,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,70000.0,144.0,,,cairo,Lake View Residence - El Hazek,in Lake View Residence,,,,30.024344232386,31.53848497197
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_911,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,45000.0,140.0,,,cairo,Janna 1,"جنة 1, كمبوند بالشيخ زايد",,,,30.036554604082,30.980854032096
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_912,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,65000.0,211.0,,,cairo,Park Towers - ZED El Sheikh Zayed Compound,"بارك تاورز - كمبوند زيد الشيخ زايد, كمبوند زيد الشيخ زايد - اورا",,,,30.0467361,31.0018266
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_913,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,50000.0,200.0,,,cairo,Sedki Suliman St.,"South Academy, Fifth Settlement",,,,30.026578315902356,31.429526470346904
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_914,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,45000.0,200.0,,,cairo,Ali Mahmoud Taha St.,New cairo,,,,30.01633223027037,31.456863544626685
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_915,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,120000.0,219.0,,,cairo,Boulevard Residence Mivida, البوليفارد ميفيدا - التجمع الخامس القاهرة الجديدة,,,,30.010861899984,31.542700379068
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_916,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,65000.0,136.0,,,alexandria,San Stefano Grand Plaza,San Stefano,,,,31.2457326,29.9658731
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_917,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,70000.0,175.0,,,cairo,Westridge - New Giza Compound ,"ويست ريدج - كمبوند نيو جيزة, كمبوند نيو جيزة",,,,29.996985418788,31.067991254968
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_918,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,40000.0,120.0,,,cairo,Abd El Hameed Badawi St.,شيراتون المطار شارع عبدالحميد بدوي ,,,,30.107538594622,31.374376863241
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_919,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,90000.0,189.0,,,cairo,Boulevard Residence Mivida,"MIVIDA , P10",,,,30.010861899984,31.542700379068
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_920,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,90000.0,240.0,,,cairo,Shooting Club Area,"منطقة نادي الصيد, الدقي",,,,30.046,31.197
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_921,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,85000.0,170.0,,,cairo,Lake View Residence - El Hazek,Lake View Residence,,,,30.024344232386,31.53848497197
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_922,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,48000.0,125.0,,,cairo,Fifth Square Compound - AlMarasem,"كمبوند فيفث سكوير - المراسم, كمبوند بالتجمع الخامس",,,,30.0477089,31.5372037
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_923,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,60000.0,270.0,,,cairo,Shooting Club Area,"منطقة نادي الصيد, الدقي",,,,30.046,31.197
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_924,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,75000.0,144.0,,,cairo,Lake View Residence - El Hazek,ليك فيو,,,,30.024344232386,31.53848497197
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_925,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,100000.0,188.0,,,cairo,Sky Condos Compound - Villette,Sky Condos Compound - Villette، Villette Compound - Sodic,,,,30.017217639312,31.550363894203
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_926,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,75000.0,285.0,,,cairo,Westridge - New Giza Compound ,"ويست ريدج - كمبوند نيو جيزة, كمبوند نيو جيزة",,,,29.996985418788,31.067991254968
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_927,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,70000.0,200.0,,,cairo,Mohye El Din Abo El Ezz St.,"شارع محيي الدين ابو العز, الدقي",,,,30.041,31.2
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_928,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,40000.0,160.0,,,cairo,Fifth Square Compound - AlMarasem,New cairo,,,,30.0477089,31.5372037
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_929,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,25000.0,123.0,,,cairo,Group 113,B11 مدينتي القاهره الجديده ,,,,30.074,31.654
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_930,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,30000.0,140.0,,,alexandria,El-Qady Hamza St,الابراهيمية ( ش القاضى حمزة),,,,31.21191917,29.92933327
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_931,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,85000.0,133.0,,,cairo,Boulevard Residence Mivida,mivida,,,,30.010861899984,31.542700379068
json_dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json_idx_932,dataset_agarmap-cheerio_2026-01-27_17-34-22-862.json,,45000.0,200.0,,,alexandria,El-Gaish Rd,"طريق الجيش, محطة الرمل",,,,31.20212081,29.90092326
